Sale ID,Date,Customer ID,Product,Unit Price,Tax,Total,Reference,Payment Status,Shipping
SALE-04203,2025-03-08,CUST-034,Drop Cloth 9x12,3278.22,245.87,3524.09,REF-380028,Paid,24.99
SALE-04204,2024-11-28,CUST-047,"Band Saw 14""",24145.1,1810.88,25955.98,REF-941924,Paid,9.99
SALE-04205,2025-04-18,CUST-024,Oscillating Multi-Tool,1030.76,77.31,1108.07,REF-709149,Unpaid,49.99
SALE-04206,2026-03-15,CUST-002,"Planer Thickness 13""",1818.89,136.42,1955.31,REF-130803,Paid,9.99
SALE-04207,2026-02-02,CUST-035,"Level 48"" Aluminum",3113.58,233.52,3347.1,REF-942560,Paid,49.99
SALE-04208,2024-04-09,CUST-034,Back Support Belt,1371.15,102.84,1473.99,REF-297991,Shipped,49.99
SALE-04209,2025-01-01,CUST-045,"Rake Leaf 24""",4530.72,339.8,4870.52,REF-698120,Unpaid,24.99
SALE-04210,2026-03-11,CUST-046,Hammer Drill Cordless,1338.43,100.38,1438.81,REF-722767,Unpaid,0.0
SALE-04211,2025-10-24,CUST-025,Hose Garden 100ft,1634.53,122.59,1757.12,REF-244900,Paid,24.99
SALE-04212,2026-02-27,CUST-045,Staple Gun Electric,1292.9,96.97,1389.87,REF-556259,Paid,9.99
SALE-04213,2025-03-17,CUST-001,Premium Wood Stain,328.6,24.64,353.24,REF-853349,Paid,24.99
SALE-04214,2025-04-09,CUST-020,Landscape Timbers 8ft,9599.6,719.97,10319.57,REF-398389,Unpaid,14.99
SALE-04215,2024-04-11,CUST-044,Hammer Drill Cordless,7041.1,528.08,7569.18,REF-323198,Paid,49.99
SALE-04216,2024-07-09,CUST-047,Solar Path Lights 6pk,9809.6,735.72,10545.32,REF-195521,Paid,0.0
SALE-04217,2024-08-01,CUST-030,First Aid Kit 100pc,2467.46,185.06,2652.52,REF-231543,Paid,24.99
SALE-04218,2026-02-15,CUST-026,Paint Roller Set Pro,82.21,6.17,88.38,REF-142943,Paid,49.99
SALE-04219,2025-05-18,CUST-019,"PVC Pipe 2"" x 10ft",12915.3,968.65,13883.95,REF-402429,Paid,24.99
SALE-04220,2026-03-28,CUST-016,Fence Posts 4x4 8ft,18008.6,1350.64,19359.24,REF-257025,Paid,24.99
SALE-04221,2024-08-06,CUST-044,Smart Lock Deadbolt,4086.4,306.48,4392.88,REF-476648,Partial,24.99
SALE-04222,2025-10-18,CUST-008,Oscillating Multi-Tool,972.84,72.96,1045.8,REF-534693,Unpaid,9.99
SALE-04223,2025-11-15,CUST-046,Paver Blocks 4x8,2373.88,178.04,2551.92,REF-458247,Paid,24.99
SALE-04224,2026-01-27,CUST-034,Landscape Timbers 8ft,4980.7,373.55,5354.25,REF-647084,Paid,0.0
SALE-04225,2026-01-16,CUST-047,Safety Vest Hi-Vis,1521.62,114.12,1635.74,REF-225053,Paid,0.0
SALE-04226,2025-05-09,CUST-025,Chisel Set Wood 6pc,1594.35,119.58,1713.93,REF-710820,Paid,0.0
SALE-04227,2025-08-12,CUST-020,Drywall Sheets 4x8,874.35,65.58,939.93,REF-613249,Paid,24.99
SALE-04228,2026-03-18,CUST-042,"Miter Saw 12"" Sliding",6519.6,488.97,7008.57,REF-293697,Paid,9.99
SALE-04229,2026-03-16,CUST-019,First Aid Kit 100pc,11994.0,899.55,12893.55,REF-619650,Shipped,0.0
SALE-04230,2024-08-18,CUST-036,Hammer Drill Cordless,1383.16,103.74,1486.9,REF-354018,Paid,0.0
SALE-04231,2024-03-03,CUST-049,Laser Level Cross,6888.42,516.63,7405.05,REF-968548,Paid,14.99
SALE-04232,2024-03-13,CUST-031,Safety Vest Hi-Vis,828.09,62.11,890.2,REF-744354,Partial,24.99
SALE-04233,2025-07-24,CUST-002,Caulk Silicone White,2033.04,152.48,2185.52,REF-853846,Paid,14.99
SALE-04234,2024-10-21,CUST-024,Weed Barrier Fabric,395.46,29.66,425.12,REF-522063,Paid,0.0
SALE-04235,2026-01-27,CUST-001,"Roofing Nails 1.5""",12185.2,913.89,13099.09,REF-595333,Paid,49.99
SALE-04236,2026-03-27,CUST-002,Fertilizer 10-10-10,1741.72,130.63,1872.35,REF-611094,Paid,14.99
SALE-04237,2026-03-25,CUST-047,"Rake Leaf 24""",12200.75,915.06,13115.81,REF-900811,Partial,49.99
SALE-04238,2025-04-06,CUST-003,Gravel Pea 0.5cuft,17649.2,1323.69,18972.89,REF-889012,Paid,14.99
SALE-04239,2025-04-09,CUST-033,Light Switch Dimmer,4794.85,359.61,5154.46,REF-829016,Partial,9.99
SALE-04240,2026-02-18,CUST-029,Shovel Round Point,700.98,52.57,753.55,REF-745598,Partial,0.0
SALE-04241,2024-08-26,CUST-019,"Bench Grinder 8""",25845.0,1938.38,27783.38,REF-456844,Partial,0.0
SALE-04242,2025-03-14,CUST-031,Ladder Extension 24ft,916.25,68.72,984.97,REF-194174,Paid,14.99
SALE-04243,2024-08-19,CUST-018,Gravel Pea 0.5cuft,1709.42,128.21,1837.63,REF-103662,Paid,0.0
SALE-04244,2025-06-25,CUST-009,Table Saw Portable,2402.95,180.22,2583.17,REF-558713,Paid,9.99
SALE-04245,2025-04-02,CUST-014,Sandpaper Assorted Pack,1149.9,86.24,1236.14,REF-795522,Paid,0.0
SALE-04246,2024-06-15,CUST-015,"Pipe Wrench 18""",9600.3,720.02,10320.32,REF-895802,Paid,9.99
SALE-04247,2025-01-24,CUST-025,Wire Nuts Assorted,2973.48,223.01,3196.49,REF-639954,Unpaid,0.0
SALE-04248,2026-01-09,CUST-030,Wheelbarrow 6 cu ft,541.43,40.61,582.04,REF-228106,Paid,0.0
SALE-04249,2026-03-07,CUST-031,"Miter Saw 12"" Sliding",4029.63,302.22,4331.85,REF-125924,Paid,24.99
SALE-04250,2025-04-13,CUST-047,"Band Saw 14""",2405.57,180.42,2585.99,REF-303552,Paid,9.99
SALE-04251,2025-04-07,CUST-017,Sandpaper Assorted Pack,536.29,40.22,576.51,REF-831016,Partial,0.0
SALE-04252,2025-04-15,CUST-009,Lathe Wood 12x36,357.7,26.83,384.53,REF-329759,Shipped,24.99
SALE-04253,2024-03-11,CUST-049,Ear Plugs 200 pair,1592.73,119.45,1712.18,REF-344399,Paid,24.99
SALE-04254,2025-12-23,CUST-046,Concrete Mix 80lb Bag,10605.4,795.4,11400.8,REF-712439,Paid,0.0
SALE-04255,2026-01-09,CUST-003,Insulation R-19 Roll,243.07,18.23,261.3,REF-380072,Paid,0.0
SALE-04256,2024-04-22,CUST-008,Back Support Belt,14238.6,1067.89,15306.49,REF-639637,Paid,14.99
SALE-04257,2025-06-13,CUST-041,"Band Saw 14""",2541.55,190.62,2732.17,REF-477537,Shipped,14.99
SALE-04258,2026-01-09,CUST-030,Outlet Box Double Gang,6320.7,474.05,6794.75,REF-649207,Unpaid,49.99
SALE-04259,2026-03-04,CUST-031,"Rake Leaf 24""",4717.44,353.81,5071.25,REF-666601,Paid,24.99
SALE-04260,2026-02-10,CUST-024,"Clamps Bar 24"" 4pk",275.44,20.66,296.1,REF-863265,Paid,0.0
SALE-04261,2025-08-22,CUST-045,Smoke Detector Combo,1386.76,104.01,1490.77,REF-750876,Paid,9.99
SALE-04262,2025-01-11,CUST-014,Chisel Set Wood 6pc,15151.5,1136.36,16287.86,REF-572176,Paid,24.99
SALE-04263,2025-07-17,CUST-034,Primer Interior 1gal,260.9,19.57,280.47,REF-861085,Paid,14.99
SALE-04264,2025-04-21,CUST-037,Safety Goggles Anti-Fog,3582.66,268.7,3851.36,REF-743415,Shipped,24.99
SALE-04265,2026-03-28,CUST-014,"Bench Grinder 8""",12109.15,908.19,13017.34,REF-490379,Paid,0.0
SALE-04266,2024-02-20,CUST-033,Brush Set 3pc,7172.7,537.95,7710.65,REF-806942,Partial,0.0
SALE-04267,2025-02-22,CUST-044,Jigsaw Corded,1009.08,75.68,1084.76,REF-112250,Partial,9.99
SALE-04268,2025-12-21,CUST-034,Wheelbarrow 6 cu ft,5357.9,401.84,5759.74,REF-138612,Partial,24.99
SALE-04269,2025-04-10,CUST-032,"Rake Leaf 24""",23352.3,1751.42,25103.72,REF-412310,Partial,0.0
SALE-04270,2024-09-19,CUST-023,Hand Plane Block,10021.75,751.63,10773.38,REF-101016,Paid,14.99
SALE-04271,2025-03-10,CUST-010,Paver Blocks 4x8,2444.45,183.33,2627.78,REF-208174,Unpaid,0.0
SALE-04272,2025-07-08,CUST-044,Mulch Hardwood 2cuft,1271.82,95.39,1367.21,REF-809534,Partial,0.0
SALE-04273,2025-10-09,CUST-040,Wire Mesh 4x8 Sheet,758.06,56.85,814.91,REF-107573,Paid,14.99
SALE-04274,2025-06-11,CUST-048,Tile Adhesive Thinset,4113.7,308.53,4422.23,REF-916521,Unpaid,0.0
SALE-04275,2024-08-02,CUST-033,Sand Play 50lb,1355.57,101.67,1457.24,REF-256884,Paid,0.0
SALE-04276,2026-01-24,CUST-030,Insulation R-19 Roll,468.92,35.17,504.09,REF-332204,Paid,0.0
SALE-04277,2026-02-22,CUST-030,Insulation R-19 Roll,2425.2,181.89,2607.09,REF-294917,Paid,24.99
SALE-04278,2024-05-17,CUST-029,Light Switch Dimmer,2868.48,215.14,3083.62,REF-168484,Partial,24.99
SALE-04279,2025-01-26,CUST-007,Ear Plugs 200 pair,4736.82,355.26,5092.08,REF-110880,Paid,14.99
SALE-04280,2025-07-13,CUST-047,Jigsaw Corded,2016.68,151.25,2167.93,REF-317970,Paid,9.99
SALE-04281,2025-05-25,CUST-029,Drill Press Benchtop,6631.92,497.39,7129.31,REF-758453,Paid,24.99
SALE-04282,2025-09-12,CUST-040,Primer Interior 1gal,261.25,19.59,280.84,REF-195803,Shipped,9.99
SALE-04283,2024-10-22,CUST-002,Face Shield Clear,2217.77,166.33,2384.1,REF-534984,Paid,49.99
SALE-04284,2026-03-22,CUST-024,Chalk Line Reel,691.0,51.82,742.82,REF-115182,Paid,0.0
SALE-04285,2025-04-23,CUST-018,"Rake Leaf 24""",6980.58,523.54,7504.12,REF-975971,Paid,0.0
SALE-04286,2025-04-23,CUST-015,Smoke Detector Combo,2009.19,150.69,2159.88,REF-159726,Unpaid,0.0
SALE-04287,2025-10-01,CUST-043,Rebar #4 20ft,567.99,42.6,610.59,REF-192144,Paid,9.99
SALE-04288,2025-05-24,CUST-029,Mulch Hardwood 2cuft,1245.27,93.4,1338.67,REF-890260,Paid,9.99
SALE-04289,2025-04-27,CUST-017,Spray Paint Matte Black,5597.9,419.84,6017.74,REF-522866,Unpaid,14.99
SALE-04290,2024-09-02,CUST-026,Socket Set 40pc,2065.47,154.91,2220.38,REF-257073,Paid,0.0
SALE-04291,2025-10-21,CUST-038,"Bench Grinder 8""",4932.8,369.96,5302.76,REF-941183,Paid,0.0
SALE-04292,2024-05-25,CUST-015,Spray Paint Matte Black,1143.94,85.8,1229.74,REF-723760,Unpaid,0.0
SALE-04293,2024-03-27,CUST-007,Air Compressor 6gal,1258.32,94.37,1352.69,REF-962500,Paid,14.99
SALE-04294,2025-02-01,CUST-034,Smoke Detector Combo,643.09,48.23,691.32,REF-425416,Partial,14.99
SALE-04295,2025-07-14,CUST-001,Tile Cutter Manual,2173.93,163.04,2336.97,REF-322232,Shipped,9.99
SALE-04296,2025-08-09,CUST-030,Sprinkler Oscillating,4682.85,351.21,5034.06,REF-228477,Paid,9.99
SALE-04297,2024-03-06,CUST-008,Wire Mesh 4x8 Sheet,6945.6,520.92,7466.52,REF-349288,Partial,24.99
SALE-04298,2025-06-18,CUST-027,"Clamps Bar 24"" 4pk",1397.65,104.82,1502.47,REF-173536,Paid,0.0
SALE-04299,2025-02-11,CUST-034,Steel Toe Boots,1118.34,83.88,1202.22,REF-490916,Paid,49.99
SALE-04300,2025-07-23,CUST-046,Oscillating Multi-Tool,992.18,74.41,1066.59,REF-954508,Paid,14.99
SALE-04301,2025-06-24,CUST-001,"Band Saw 14""",2515.9,188.69,2704.59,REF-714592,Unpaid,49.99
SALE-04302,2025-04-26,CUST-034,Premium Wood Stain,65.68,4.93,70.61,REF-171911,Paid,49.99
SALE-04303,2025-06-28,CUST-030,Work Gloves Heavy Duty,75.51,5.66,81.17,REF-492987,Paid,9.99
SALE-04304,2026-03-26,CUST-006,Face Shield Clear,6720.12,504.01,7224.13,REF-908164,Paid,0.0
SALE-04305,2025-11-26,CUST-047,Brush Set 3pc,666.83,50.01,716.84,REF-452366,Paid,14.99
SALE-04306,2024-11-27,CUST-048,Dust Mask N95 20pk,2895.48,217.16,3112.64,REF-531787,Shipped,0.0
SALE-04307,2025-07-26,CUST-043,Gravel Pea 0.5cuft,1640.91,123.07,1763.98,REF-662317,Paid,24.99
SALE-04308,2025-10-05,CUST-039,Insulation R-19 Roll,2422.2,181.66,2603.86,REF-976166,Unpaid,0.0
SALE-04309,2025-12-04,CUST-039,Hose Garden 100ft,4663.98,349.8,5013.78,REF-330690,Paid,49.99
SALE-04310,2024-02-25,CUST-013,Electrical Panel 200A,1393.36,104.5,1497.86,REF-241315,Paid,14.99
SALE-04311,2025-01-22,CUST-004,Circuit Breaker 20A,1233.3,92.5,1325.8,REF-176589,Shipped,9.99
SALE-04312,2025-09-18,CUST-023,"Painters Tape 2""",1768.48,132.64,1901.12,REF-367267,Paid,9.99
SALE-04313,2025-02-03,CUST-045,Joint Compound 5gal,4097.1,307.28,4404.38,REF-876634,Paid,24.99
SALE-04314,2024-11-08,CUST-004,"Painters Tape 2""",9243.0,693.23,9936.23,REF-488600,Paid,9.99
SALE-04315,2025-08-22,CUST-006,Reciprocating Saw,5037.12,377.78,5414.9,REF-552588,Paid,49.99
SALE-04316,2026-01-18,CUST-006,Hammer Drill Cordless,1387.9,104.09,1491.99,REF-800631,Paid,49.99
SALE-04317,2026-03-28,CUST-039,Outlet Box Double Gang,2055.13,154.13,2209.26,REF-440311,Unpaid,14.99
SALE-04318,2026-03-25,CUST-032,Ear Plugs 200 pair,1676.85,125.76,1802.61,REF-162461,Partial,49.99
SALE-04319,2024-04-04,CUST-019,Oscillating Multi-Tool,1972.28,147.92,2120.2,REF-681929,Paid,49.99
SALE-04320,2024-10-23,CUST-025,Chalk Line Reel,6353.3,476.5,6829.8,REF-524213,Paid,0.0
SALE-04321,2025-01-12,CUST-011,"PVC Pipe 2"" x 10ft",12112.8,908.46,13021.26,REF-151331,Paid,49.99
SALE-04322,2025-01-17,CUST-008,Wheelbarrow 6 cu ft,5436.2,407.71,5843.91,REF-208232,Paid,0.0
SALE-04323,2025-12-26,CUST-027,Stainless Steel Bolts M8x30,8787.2,659.04,9446.24,REF-179038,Shipped,0.0
SALE-04324,2025-01-26,CUST-050,Fire Extinguisher 5lb,550.32,41.27,591.59,REF-545489,Unpaid,0.0
SALE-04325,2025-10-12,CUST-002,Wheelbarrow 6 cu ft,2513.45,188.51,2701.96,REF-950977,Unpaid,49.99
SALE-04326,2025-01-14,CUST-009,Brad Nailer 18ga,243.07,18.23,261.3,REF-457019,Partial,9.99
SALE-04327,2025-09-08,CUST-044,Knee Pads Pro,6296.3,472.22,6768.52,REF-465310,Paid,9.99
SALE-04328,2025-03-20,CUST-018,"Circular Saw Blade 10""",2702.6,202.69,2905.29,REF-748714,Paid,0.0
SALE-04329,2025-06-15,CUST-042,Mulch Hardwood 2cuft,450.46,33.78,484.24,REF-431555,Paid,24.99
SALE-04330,2026-03-10,CUST-030,Wheelbarrow 6 cu ft,1625.58,121.92,1747.5,REF-189732,Unpaid,0.0
SALE-04331,2024-02-13,CUST-019,Gravel Pea 0.5cuft,8257.8,619.33,8877.13,REF-520326,Paid,9.99
SALE-04332,2025-11-23,CUST-025,Motion Sensor Light,566.86,42.51,609.37,REF-241296,Partial,0.0
SALE-04333,2025-08-13,CUST-006,Hammer Drill Cordless,2800.72,210.05,3010.77,REF-243765,Partial,9.99
SALE-04334,2024-04-10,CUST-039,Motion Sensor Light,5557.4,416.8,5974.2,REF-519452,Partial,9.99
SALE-04335,2026-01-04,CUST-026,Brush Set 3pc,6907.6,518.07,7425.67,REF-621809,Shipped,49.99
SALE-04336,2026-02-02,CUST-011,Electrical Wire 12AWG 250ft,11002.6,825.2,11827.8,REF-621394,Paid,0.0
SALE-04337,2024-12-05,CUST-021,Caulk Silicone White,1978.85,148.41,2127.26,REF-456728,Paid,0.0
SALE-04338,2026-02-27,CUST-003,Industrial Drill Press,8020.4,601.53,8621.93,REF-977571,Paid,14.99
SALE-04339,2025-02-15,CUST-012,Tape Measure 25ft,4949.6,371.22,5320.82,REF-159313,Unpaid,49.99
SALE-04340,2024-01-21,CUST-024,Jigsaw Corded,1100.91,82.57,1183.48,REF-308895,Paid,0.0
SALE-04341,2026-01-17,CUST-018,Brush Set 3pc,728.53,54.64,783.17,REF-445387,Paid,0.0
SALE-04342,2026-01-08,CUST-010,Sandpaper Assorted Pack,2841.55,213.12,3054.67,REF-229582,Paid,14.99
SALE-04343,2024-03-19,CUST-018,"Ceiling Fan 52""",2527.61,189.57,2717.18,REF-860781,Paid,49.99
SALE-04344,2025-12-21,CUST-005,Electrical Panel 200A,14328.5,1074.64,15403.14,REF-664394,Shipped,14.99
SALE-04345,2024-05-23,CUST-013,Air Compressor 6gal,2641.04,198.08,2839.12,REF-975008,Shipped,14.99
SALE-04346,2025-03-23,CUST-020,Stainless Steel Bolts M8x30,1737.09,130.28,1867.37,REF-220331,Partial,14.99
SALE-04347,2024-04-03,CUST-014,Sand Play 50lb,4236.42,317.73,4554.15,REF-814558,Paid,14.99
SALE-04348,2024-11-01,CUST-003,Air Compressor 6gal,1285.29,96.4,1381.69,REF-425826,Paid,9.99
SALE-04349,2025-08-17,CUST-050,Tool Belt Leather,1367.18,102.54,1469.72,REF-950152,Paid,24.99
SALE-04350,2025-06-17,CUST-031,Fertilizer 10-10-10,19106.2,1432.96,20539.16,REF-463674,Paid,9.99
SALE-04351,2024-12-10,CUST-033,Motion Sensor Light,603.24,45.24,648.48,REF-304914,Shipped,49.99
SALE-04352,2026-01-11,CUST-020,Grout Sanded Gray,1586.96,119.02,1705.98,REF-770453,Unpaid,0.0
SALE-04353,2025-02-03,CUST-030,Doorbell Camera,876.0,65.7,941.7,REF-295628,Paid,0.0
SALE-04354,2024-04-09,CUST-022,Primer Interior 1gal,1254.7,94.1,1348.8,REF-652879,Paid,14.99
SALE-04355,2025-03-01,CUST-017,Mulch Hardwood 2cuft,856.68,64.25,920.93,REF-498134,Partial,24.99
SALE-04356,2024-09-05,CUST-035,Smoke Detector Combo,705.4,52.9,758.3,REF-436543,Shipped,0.0
SALE-04357,2026-03-05,CUST-004,Back Support Belt,1402.19,105.16,1507.35,REF-175765,Paid,24.99
SALE-04358,2025-09-12,CUST-039,"Roofing Nails 1.5""",22982.0,1723.65,24705.65,REF-886500,Paid,9.99
SALE-04359,2024-02-22,CUST-042,Safety Goggles Anti-Fog,1839.21,137.94,1977.15,REF-846452,Paid,0.0
SALE-04360,2025-04-01,CUST-041,Hammer Drill Cordless,2597.78,194.83,2792.61,REF-185584,Paid,0.0
SALE-04361,2025-03-19,CUST-039,Drop Cloth 9x12,1660.04,124.5,1784.54,REF-842210,Shipped,0.0
SALE-04362,2025-04-07,CUST-005,Face Shield Clear,23544.9,1765.87,25310.77,REF-602084,Paid,49.99
SALE-04363,2024-11-28,CUST-024,Wire Nuts Assorted,1470.42,110.28,1580.7,REF-390064,Shipped,0.0
SALE-04364,2025-07-27,CUST-040,Landscape Timbers 8ft,907.45,68.06,975.51,REF-886437,Paid,24.99
SALE-04365,2024-11-10,CUST-015,Grout Sanded Gray,4553.55,341.52,4895.07,REF-620444,Unpaid,24.99
SALE-04366,2026-03-23,CUST-023,Fire Extinguisher 5lb,2718.65,203.9,2922.55,REF-172162,Paid,49.99
SALE-04367,2025-09-13,CUST-004,"Clamps Bar 24"" 4pk",2933.1,219.98,3153.08,REF-237189,Paid,0.0
SALE-04368,2025-10-05,CUST-032,Steel Toe Boots,2244.4,168.33,2412.73,REF-558337,Paid,14.99
SALE-04369,2024-08-10,CUST-038,Stainless Steel Bolts M8x30,1770.33,132.77,1903.1,REF-324800,Paid,0.0
SALE-04370,2024-03-08,CUST-039,Concrete Sealer 5gal,117.44,8.81,126.25,REF-560295,Paid,0.0
SALE-04371,2025-04-22,CUST-008,Deck Boards Composite,7397.15,554.79,7951.94,REF-650880,Paid,49.99
SALE-04372,2025-09-15,CUST-020,Weed Barrier Fabric,4123.5,309.26,4432.76,REF-620481,Paid,0.0
SALE-04373,2025-01-08,CUST-026,"Painters Tape 2""",9077.4,680.8,9758.2,REF-470411,Partial,0.0
SALE-04374,2024-11-15,CUST-025,Chisel Set Wood 6pc,15141.7,1135.63,16277.33,REF-676322,Paid,0.0
SALE-04375,2024-11-21,CUST-035,Sandpaper Assorted Pack,5347.0,401.02,5748.02,REF-322850,Partial,49.99
SALE-04376,2025-03-16,CUST-036,"Planer Thickness 13""",3520.94,264.07,3785.01,REF-240156,Partial,0.0
SALE-04377,2026-01-20,CUST-014,Flashing Tape Roll,875.09,65.63,940.72,REF-856990,Unpaid,24.99
SALE-04378,2025-07-19,CUST-011,Oscillating Multi-Tool,2056.38,154.23,2210.61,REF-520360,Partial,0.0
SALE-04379,2025-09-12,CUST-015,Work Gloves Heavy Duty,69.87,5.24,75.11,REF-785172,Paid,0.0
SALE-04380,2025-09-26,CUST-047,Electrical Panel 200A,4180.8,313.56,4494.36,REF-196020,Paid,14.99
SALE-04381,2026-02-28,CUST-028,"Anchor Bolts 1/2""",196.75,14.76,211.51,REF-290123,Paid,0.0
SALE-04382,2025-12-08,CUST-030,First Aid Kit 100pc,4801.14,360.09,5161.23,REF-893921,Paid,0.0
SALE-04383,2025-12-24,CUST-015,"Planer Thickness 13""",8905.75,667.93,9573.68,REF-654725,Paid,0.0
SALE-04384,2026-02-24,CUST-022,Ear Plugs 200 pair,1615.98,121.2,1737.18,REF-873967,Unpaid,14.99
SALE-04385,2025-03-03,CUST-040,Teflon Tape Roll,18258.7,1369.4,19628.1,REF-306919,Paid,0.0
SALE-04386,2025-04-23,CUST-026,Wire Mesh 4x8 Sheet,733.27,55.0,788.27,REF-612608,Partial,9.99
SALE-04387,2025-09-16,CUST-031,Sand Play 50lb,1376.34,103.23,1479.57,REF-478410,Partial,0.0
SALE-04388,2024-05-03,CUST-032,"Ball Valve 3/4""",1410.29,105.77,1516.06,REF-713232,Unpaid,0.0
SALE-04389,2025-01-18,CUST-042,Smoke Detector Combo,693.91,52.04,745.95,REF-553355,Shipped,49.99
SALE-04390,2024-04-07,CUST-039,Steel Toe Boots,10943.5,820.76,11764.26,REF-613811,Partial,0.0
SALE-04391,2025-01-02,CUST-007,Paint Roller Set Pro,230.82,17.31,248.13,REF-211424,Unpaid,0.0
SALE-04392,2025-01-10,CUST-019,Joint Compound 5gal,807.16,60.54,867.7,REF-363312,Shipped,14.99
SALE-04393,2024-02-09,CUST-038,Steel Toe Boots,1094.32,82.07,1176.39,REF-861394,Partial,0.0
SALE-04394,2025-05-27,CUST-030,"Clamps Bar 24"" 4pk",282.4,21.18,303.58,REF-980012,Paid,0.0
SALE-04395,2025-04-17,CUST-043,"Copper Pipe 3/4"" x 10ft",1668.03,125.1,1793.13,REF-700095,Partial,9.99
SALE-04396,2026-01-13,CUST-029,Joint Compound 5gal,1237.71,92.83,1330.54,REF-808401,Partial,0.0
SALE-04397,2024-03-25,CUST-013,Weed Barrier Fabric,400.34,30.03,430.37,REF-334588,Paid,0.0
SALE-04398,2025-09-26,CUST-025,Hard Hat White,2206.09,165.46,2371.55,REF-379925,Unpaid,14.99
SALE-04399,2025-02-22,CUST-049,Stud Finder Digital,7220.25,541.52,7761.77,REF-565495,Paid,0.0
SALE-04400,2025-08-01,CUST-008,"Level 48"" Aluminum",1656.29,124.22,1780.51,REF-810755,Paid,49.99
SALE-04401,2025-11-16,CUST-014,Back Support Belt,7247.0,543.52,7790.52,REF-977336,Partial,0.0
SALE-04402,2025-07-17,CUST-022,Shovel Round Point,3361.95,252.15,3614.1,REF-662079,Partial,49.99
SALE-04403,2024-01-25,CUST-034,Wire Mesh 4x8 Sheet,1480.7,111.05,1591.75,REF-310204,Unpaid,14.99
SALE-04404,2025-08-28,CUST-038,Grout Sanded Gray,7997.85,599.84,8597.69,REF-303997,Partial,0.0
SALE-04405,2025-08-02,CUST-011,Drop Cloth 9x12,3087.54,231.57,3319.11,REF-514830,Shipped,24.99
SALE-04406,2025-06-20,CUST-026,"Ceiling Fan 52""",7470.6,560.29,8030.89,REF-566039,Partial,9.99
SALE-04407,2025-05-27,CUST-038,Chalk Line Reel,1291.48,96.86,1388.34,REF-880750,Paid,0.0
SALE-04408,2025-11-26,CUST-048,"Pipe Wrench 18""",3947.12,296.03,4243.15,REF-365018,Unpaid,24.99
SALE-04409,2024-12-21,CUST-009,"Ball Valve 3/4""",1279.33,95.95,1375.28,REF-353060,Shipped,9.99
SALE-04410,2024-10-21,CUST-001,First Aid Kit 100pc,12053.25,903.99,12957.24,REF-972152,Partial,0.0
SALE-04411,2024-11-20,CUST-017,Rebar #4 20ft,596.05,44.7,640.75,REF-562344,Unpaid,0.0
SALE-04412,2025-01-25,CUST-031,Doorbell Camera,81.81,6.14,87.95,REF-657942,Paid,0.0
SALE-04413,2026-03-12,CUST-026,Ear Plugs 200 pair,7947.7,596.08,8543.78,REF-736656,Paid,0.0
SALE-04414,2025-10-13,CUST-020,"Orbital Sander 5""",824.2,61.81,886.01,REF-390137,Paid,9.99
SALE-04415,2024-08-07,CUST-004,Electrical Panel 200A,1325.72,99.43,1425.15,REF-856768,Partial,0.0
SALE-04416,2024-12-09,CUST-002,Fence Posts 4x4 8ft,16932.5,1269.94,18202.44,REF-873948,Paid,9.99
SALE-04417,2025-09-08,CUST-035,Fertilizer 10-10-10,3696.9,277.27,3974.17,REF-315980,Paid,0.0
SALE-04418,2025-08-09,CUST-042,Hose Garden 100ft,15843.1,1188.23,17031.33,REF-513239,Partial,24.99
SALE-04419,2024-04-07,CUST-009,Sand Play 50lb,13526.9,1014.52,14541.42,REF-698082,Shipped,0.0
SALE-04420,2024-06-20,CUST-010,Lathe Wood 12x36,330.7,24.8,355.5,REF-703524,Paid,49.99
SALE-04421,2024-01-03,CUST-002,Drywall Sheets 4x8,1731.06,129.83,1860.89,REF-147102,Shipped,49.99
SALE-04422,2025-02-22,CUST-039,Concrete Sealer 5gal,115.65,8.67,124.32,REF-642898,Paid,14.99
SALE-04423,2025-08-19,CUST-041,Paver Blocks 4x8,2400.18,180.01,2580.19,REF-347525,Paid,9.99
SALE-04424,2024-05-09,CUST-014,Concrete Sealer 5gal,598.2,44.87,643.07,REF-489236,Paid,24.99
SALE-04425,2025-09-19,CUST-014,Wire Mesh 4x8 Sheet,6930.0,519.75,7449.75,REF-460645,Paid,9.99
SALE-04426,2024-03-25,CUST-030,"Copper Pipe 3/4"" x 10ft",5754.1,431.56,6185.66,REF-653498,Shipped,0.0
SALE-04427,2025-08-02,CUST-031,"Circular Saw Blade 10""",2794.0,209.55,3003.55,REF-668067,Paid,0.0
SALE-04428,2025-03-08,CUST-047,Wheelbarrow 6 cu ft,5508.3,413.12,5921.42,REF-329031,Paid,0.0
SALE-04429,2024-08-15,CUST-017,Primer Interior 1gal,781.26,58.59,839.85,REF-646221,Paid,24.99
SALE-04430,2024-12-24,CUST-014,Teflon Tape Roll,5476.86,410.76,5887.62,REF-567554,Paid,0.0
SALE-04431,2026-03-25,CUST-001,Sand Play 50lb,14060.1,1054.51,15114.61,REF-147049,Partial,49.99
SALE-04432,2026-02-04,CUST-002,Hose Garden 100ft,3168.9,237.67,3406.57,REF-137552,Shipped,14.99
SALE-04433,2024-09-22,CUST-042,Tile Cutter Manual,10712.25,803.42,11515.67,REF-381966,Paid,49.99
